BOMV_B1	0	94.30302104502267	0.3388442292526013	0.8252606653098127
BOMV_B10	0	101.6972110199441	13.769731404359032	0.9195412488143404
BOMV_B11	0	98.30657744207684	29.612813638497414	1.023905131490281
BOMV_B12	0	106.146423746599	85.30645736940018	0.8863562611701923
BOMV_B14	0	97.7914312025426	6.136551060273167	0.7429214559937378
BOMV_B15	0	104.14859979495021	4.239426815271735	0.8222213802890792
BOMV_B16	0	104.91226111974585	6.7007336630991166	0.7470264930081782
BOMV_B18	0	98.9748146202885	1.2050904072971433	0.6903113827594183
BOMV_B2	0	104.43424998582232	27.87332138161975	0.8784637899335337
BOMV_B20	0	63.710040243338945	10.798144514769966	1.0985550733837925
BOMV_B21	0	96.62876457021824	13.446203049189439	0.921211626497282
BOMV_B22	0	98.48310799340717	16.054779444477937	0.8813163790133132
BOMV_B23	0	104.27953662742375	10.419998913847563	0.9926697207170605
BOMV_B24	0	85.25666112843743	7.054334258007093	0.7202420471143398
BOMV_B26	0	94.29218323680323	3.514617278463604	0.7301061620590446
BOMV_B27	0	99.60564534258225	19.93491569569532	0.8629553406934747
BOMV_B28	0	87.2662883879967	7.8047383855612535	0.8729479866550633
BOMV_B29	0	106.86341384493137	13.757088356785754	0.8455172254206502
BOMV_B3	0	77.97677039567166	33.279075492809966	0.9724946189317194
BOMV_B30	0	118.52588101465913	46.702009037344055	0.9447574214235459
BOMV_B31	0	119.25173815940673	25.066168195298896	0.7530418007954296
BOMV_B32	0	151.73215369811297	560.8451865045075	0.7299502680561005
BOMV_B33	0	112.63760129875584	185.0436299606299	0.7768591924716759
BOMV_B34	0	107.25443459943567	0.5618973105010538	0.9412706767479051
BOMV_B35	0	102.24636743085195	8.139524921323321	1.052152263739373
BOMV_B36	0	89.82384044174532	0.5645275020569905	0.7858539368654931
BOMV_B37	0	109.12950165926563	16.647449767324602	0.8807839148499141
BOMV_B38	0	171.73151503403807	753.317880481103	0.8967288705767089
BOMV_B39	0	108.26008302820115	8.57637584019461	0.8971551878047137
BOMV_B4	0	75.05449069507895	229.12290257060786	0.711968143952646
BOMV_B40	0	106.34675765903907	2.478273272826834	0.690734033390811
BOMV_B41	0	97.56068437831296	23.31653041909797	0.8732534262812521
BOMV_B42	0	108.43127476265127	93.63560863907752	0.8232011844637839
BOMV_B43	0	116.00442693896144	7.645937174466963	0.8562748786728775
BOMV_B44	0	92.80641436818829	116.65449730731652	0.7526390005804728
BOMV_B45	0	115.20876552960723	20.055026402052547	0.8413613686830672
BOMV_B46	0	91.88491437798928	38.9035016314789	1.0014614531883694
BOMV_B47	0	100.98280672613775	2.713123422773246	0.7515829044199194
BOMV_B48	0	93.05163283781893	5.831779689473633	0.735081576985479
BOMV_B49	0	106.24588171447317	6.820239124996972	0.7326894927601444
BOMV_B50	0	97.06544212458121	3.0213275240527873	0.8415779323937898
BOMV_B6	0	66.38112314102162	512.5492266989266	0.8190016118747963
BOMV_B7	0	25.488713934255777	220.3018384835688	0.790591936232488
BOMV_B8	0	105.654747541066	31.23278484647157	0.9891909126875902
BOMV_B9	0	91.77664790415437	26.416432152630502	0.8680262578190678
BOMV_DC52	0	100.47207323782303	6.264030706509601	0.690297314411481
