sample_name, -2.25000,-2.22362,-2.19724,-2.17085,-2.14447,-2.11809,-2.09171,-2.06533,-2.03894,-2.01256,-1.98618,-1.95980,-1.93342,-1.90704,-1.88065,-1.85427,-1.82789,-1.80151,-1.77513,-1.74874,-1.72236,-1.69598,-1.66960,-1.64322,-1.61683,-1.59045,-1.56407,-1.53769,-1.51131,-1.48492,-1.45854,-1.43216,-1.40578,-1.37940,-1.35302,-1.32663,-1.30025,-1.27387,-1.24749,-1.22111,-1.19472,-1.16834,-1.14196,-1.11558,-1.08920,-1.06281,-1.03643,-1.01005,-0.98367,-0.95729,-0.93090,-0.90452,-0.87814,-0.85176,-0.82538,-0.79899,-0.77261,-0.74623,-0.71985,-0.69347,-0.66709,-0.64070,-0.61432,-0.58794,-0.56156,-0.53518,-0.50879,-0.48241,-0.45603,-0.42965,-0.40327,-0.37688,-0.35050,-0.32412,-0.29774,-0.27136,-0.24497,-0.21859,-0.19221,-0.16583,-0.13945,-0.11307,-0.08668,-0.06030,-0.03392,-0.00754,0.01884,0.04523,0.07161,0.09799,0.12437,0.15075,0.17714,0.20352,0.22990,0.25628,0.28266,0.30905,0.33543,0.36181,0.38819,0.41457,0.44095,0.46734,0.49372,0.52010,0.54648,0.57286,0.59925,0.62563,0.65201,0.67839,0.70477,0.73116,0.75754,0.78392,0.81030,0.83668,0.86307,0.88945,0.91583,0.94221,0.96859,0.99497,1.02136,1.04774,1.07412,1.10050,1.12688,1.15327,1.17965,1.20603,1.23241,1.25879,1.28518,1.31156,1.33794,1.36432,1.39070,1.41709,1.44347,1.46985,1.49623,1.52261,1.54899,1.57538,1.60176,1.62814,1.65452,1.68090,1.70729,1.73367,1.76005,1.78643,1.81281,1.83920,1.86558,1.89196,1.91834,1.94472,1.97111,1.99749,2.02387,2.05025,2.07663,2.10302,2.12940,2.15578,2.18216,2.20854,2.23492,2.26131,2.28769,2.31407,2.34045,2.36683,2.39322,2.41960,2.44598,2.47236,2.49874,2.52513,2.55151,2.57789,2.60427,2.63065,2.65704,2.68342,2.70980,2.73618,2.76256,2.78894,2.81533,2.84171,2.86809,2.89447,2.92085,2.94724,2.97362,3.00000
BOMV_B20, 0.01575,0.01683,0.01799,0.01923,0.02056,0.02198,0.02350,0.02512,0.02685,0.02870,0.03068,0.03280,0.03506,0.03748,0.04006,0.04283,0.04578,0.04894,0.05231,0.05592,0.05977,0.06389,0.06830,0.07301,0.07804,0.08342,0.08916,0.09531,0.10188,0.10889,0.11639,0.12441,0.13298,0.14214,0.15192,0.16238,0.17355,0.18550,0.19826,0.21189,0.22646,0.24203,0.25867,0.27644,0.29543,0.31572,0.33739,0.36054,0.38527,0.41169,0.43990,0.47004,0.50222,0.53659,0.57328,0.61247,0.65430,0.69896,0.74663,0.79751,0.85181,0.90975,0.97158,1.03753,1.10789,1.18293,1.26294,1.34825,1.43919,1.53612,1.63940,1.74943,1.86662,1.99141,2.12426,2.26564,2.41606,2.57606,2.74617,2.92698,3.11908,3.32310,3.53969,3.76951,4.01326,4.27165,4.54541,4.83528,5.14203,5.46644,5.80928,6.17135,6.55343,6.95631,7.38075,7.82752,8.29735,8.79095,9.30897,9.85205,10.42073,11.01553,11.63687,12.28508,12.96042,13.66301,14.39289,15.14996,15.93398,16.74459,17.58126,18.44332,19.32993,20.24011,21.17270,22.12639,23.09971,24.09103,25.09861,26.12055,27.15483,28.19934,29.25188,30.31018,31.37190,32.43470,33.49620,34.55407,35.60597,36.64965,37.68289,38.70360,39.70978,40.69954,41.67114,42.62297,43.55358,44.46166,45.34608,46.20586,47.04019,47.84840,48.62999,49.38460,50.11200,50.81211,51.48497,52.13073,52.74964,53.34205,53.90839,54.44917,54.96494,55.45635,55.92406,56.36877,56.79122,57.19217,57.57240,57.93269,58.27383,58.59660,58.90179,59.19016,59.46249,59.71952,59.96198,60.19057,60.40599,60.60890,60.79995,60.97976,61.14893,61.30803,61.45761,61.59820,61.73029,61.85437,61.97090,62.08030,62.18298,62.27935,62.36977,62.45458,62.53413,62.60873,62.67868,62.74425,62.80571,62.86331,62.91730,62.96788,63.01526,63.05966,63.10124,63.14019,63.17667,63.21083,63.24282,63.27278
BOMV_B21, 0.07454,0.07882,0.08336,0.08815,0.09322,0.09858,0.10424,0.11024,0.11657,0.12328,0.13036,0.13785,0.14578,0.15415,0.16301,0.17238,0.18228,0.19275,0.20382,0.21552,0.22790,0.24098,0.25482,0.26944,0.28490,0.30125,0.31853,0.33680,0.35612,0.37653,0.39811,0.42093,0.44504,0.47053,0.49748,0.52595,0.55605,0.58786,0.62148,0.65700,0.69455,0.73422,0.77614,0.82043,0.86723,0.91667,0.96890,1.02407,1.08235,1.14391,1.20893,1.27759,1.35009,1.42665,1.50748,1.59281,1.68289,1.77797,1.87832,1.98420,2.09593,2.21380,2.33813,2.46927,2.60755,2.75336,2.90706,3.06907,3.23979,3.41965,3.60912,3.80866,4.01876,4.23991,4.47265,4.71751,4.97505,5.24585,5.53049,5.82960,6.14380,6.47372,6.82002,7.18337,7.56445,7.96395,8.38256,8.82098,9.27992,9.76008,10.26218,10.78689,11.33491,11.90691,12.50355,13.12544,13.77321,14.44742,15.14859,15.87722,16.63374,17.41853,18.23191,19.07413,19.94535,20.84567,21.77509,22.73352,23.72076,24.73653,25.78041,26.85189,27.95034,29.07500,30.22499,31.39933,32.59689,33.81646,35.05667,36.31606,37.59308,38.88605,40.19321,41.51273,42.84268,44.18108,45.52590,46.87507,48.22649,49.57805,50.92763,52.27314,53.61249,54.94365,56.26463,57.57351,58.86842,60.14761,61.40939,62.65218,63.87450,65.07500,66.25243,67.40565,68.53365,69.63555,70.71057,71.75808,72.77753,73.76850,74.73069,75.66389,76.56799,77.44300,78.28898,79.10609,79.89458,80.65476,81.38699,82.09171,82.76939,83.42057,84.04579,84.64568,85.22085,85.77195,86.29965,86.80465,87.28762,87.74929,88.19034,88.61148,89.01342,89.39686,89.76247,90.11096,90.44297,90.75917,91.06021,91.34670,91.61927,91.87850,92.12497,92.35926,92.58189,92.79339,92.99427,93.18503,93.36612,93.53800,93.70112,93.85588,94.00269,94.14193,94.27397,94.39917,94.51786,94.63037,94.73700,94.83805
BOMV_B22, 0.08861,0.09348,0.09862,0.10403,0.10975,0.11578,0.12214,0.12885,0.13592,0.14339,0.15126,0.15956,0.16832,0.17757,0.18731,0.19759,0.20844,0.21987,0.23194,0.24466,0.25808,0.27224,0.28716,0.30291,0.31951,0.33703,0.35549,0.37497,0.39551,0.41717,0.44001,0.46409,0.48949,0.51627,0.54450,0.57427,0.60566,0.63876,0.67364,0.71043,0.74920,0.79007,0.83315,0.87857,0.92643,0.97687,1.03004,1.08606,1.14509,1.20730,1.27283,1.34188,1.41462,1.49124,1.57194,1.65694,1.74645,1.84070,1.93994,2.04441,2.15439,2.27014,2.39195,2.52014,2.65500,2.79686,2.94608,3.10300,3.26799,3.44143,3.62373,3.81530,4.01657,4.22798,4.45000,4.68309,4.92776,5.18450,5.45384,5.73630,6.03245,6.34285,6.66806,7.00868,7.36530,7.73853,8.12899,8.53730,8.96408,9.40997,9.87558,10.36156,10.86851,11.39707,11.94782,12.52136,13.11825,13.73906,14.38429,15.05444,15.74997,16.47128,17.21876,17.99271,18.79341,19.62105,20.47578,21.35766,22.26667,23.20274,24.16568,25.15523,26.17103,27.21262,28.27946,29.37089,30.48615,31.62438,32.78462,33.96580,35.16675,36.38622,37.62285,38.87520,40.14174,41.42087,42.71092,44.01016,45.31681,46.62904,47.94501,49.26283,50.58062,51.89649,53.20858,54.51502,55.81399,57.10371,58.38246,59.64856,60.90043,62.13652,63.35542,64.55575,65.73628,66.89582,68.03332,69.14782,70.23847,71.30450,72.34528,73.36024,74.34893,75.31101,76.24620,77.15434,78.03534,78.88919,79.71596,80.51579,81.28889,82.03551,82.75599,83.45069,84.12003,84.76447,85.38449,85.98063,86.55342,87.10345,87.63129,88.13756,88.62287,89.08784,89.53310,89.95927,90.36699,90.75689,91.12957,91.48567,91.82578,92.15051,92.46043,92.75613,93.03817,93.30709,93.56343,93.80772,94.04045,94.26211,94.47319,94.67414,94.86540,95.04741,95.22058,95.38530,95.54196,95.69094,95.83257,95.96721
BOMV_B23, 0.05943,0.06313,0.06705,0.07121,0.07564,0.08033,0.08532,0.09062,0.09625,0.10222,0.10857,0.11531,0.12247,0.13008,0.13815,0.14672,0.15583,0.16550,0.17577,0.18668,0.19826,0.21056,0.22362,0.23748,0.25221,0.26784,0.28445,0.30208,0.32079,0.34067,0.36177,0.38417,0.40796,0.43321,0.46002,0.48848,0.51869,0.55076,0.58480,0.62093,0.65928,0.69999,0.74319,0.78903,0.83768,0.88930,0.94408,1.00220,1.06385,1.12926,1.19865,1.27224,1.35030,1.43307,1.52085,1.61391,1.71258,1.81718,1.92804,2.04553,2.17002,2.30193,2.44166,2.58965,2.74638,2.91231,3.08797,3.27388,3.47061,3.67872,3.89882,4.13156,4.37758,4.63758,4.91225,5.20235,5.50863,5.83188,6.17291,6.53256,6.91169,7.31117,7.73192,8.17483,8.64085,9.13090,9.64595,10.18694,10.75482,11.35054,11.97503,12.62921,13.31398,14.03019,14.77866,15.56018,16.37547,17.22519,18.10991,19.03013,19.98627,20.97863,22.00740,23.07265,24.17430,25.31216,26.48588,27.69492,28.93863,30.21616,31.52648,32.86841,34.24057,35.64143,37.06926,38.52220,39.99819,41.49505,43.01044,44.54191,46.08690,47.64274,49.20668,50.77594,52.34768,53.91903,55.48716,57.04923,58.60246,60.14413,61.67160,63.18232,64.67388,66.14398,67.59047,69.01134,70.40477,71.76908,73.10277,74.40453,75.67320,76.90782,78.10758,79.27185,80.40016,81.49220,82.54780,83.56692,84.54968,85.49629,86.40708,87.28249,88.12304,88.92933,89.70204,90.44190,91.14971,91.82630,92.47254,93.08933,93.67760,94.23827,94.77231,95.28065,95.76426,96.22407,96.66103,97.07606,97.47008,97.84397,98.19861,98.53486,98.85354,99.15546,99.44141,99.71213,99.96836,100.21080,100.44014,100.65701,100.86205,101.05585,101.23900,101.41204,101.57549,101.72986,101.87563,102.01324,102.14315,102.26575,102.38145,102.49062,102.59362,102.69077,102.78241,102.86883,102.95034,103.02719,103.09964,103.16795
BOMV_B24, 0.49722,0.51932,0.54240,0.56650,0.59166,0.61793,0.64535,0.67399,0.70388,0.73509,0.76767,0.80168,0.83718,0.87424,0.91292,0.95329,0.99543,1.03941,1.08530,1.13320,1.18317,1.23532,1.28973,1.34650,1.40573,1.46752,1.53197,1.59920,1.66932,1.74245,1.81872,1.89825,1.98117,2.06763,2.15776,2.25171,2.34964,2.45171,2.55806,2.66889,2.78435,2.90464,3.02992,3.16041,3.29629,3.43777,3.58505,3.73836,3.89791,4.06392,4.23664,4.41631,4.60316,4.79744,4.99942,5.20935,5.42750,5.65413,5.88954,6.13399,6.38777,6.65116,6.92447,7.20797,7.50197,7.80676,8.12264,8.44991,8.78886,9.13980,9.50300,9.87876,10.26736,10.66909,11.08422,11.51300,11.95569,12.41255,12.88379,13.36964,13.87030,14.38595,14.91677,15.46291,16.02448,16.60160,17.19434,17.80275,18.42687,19.06668,19.72215,20.39321,21.07976,21.78166,22.49874,23.23078,23.97755,24.73874,25.51404,26.30308,27.10544,27.92070,28.74834,29.58787,30.43870,31.30024,32.17186,33.05288,33.94260,34.84028,35.74517,36.65647,37.57338,38.49505,39.42064,40.34928,41.28010,42.21221,43.14471,44.07672,45.00735,45.93570,46.86092,47.78212,48.69846,49.60911,50.51326,51.41013,52.29895,53.17899,54.04955,54.90997,55.75962,56.59789,57.42423,58.23812,59.03907,59.82665,60.60045,61.36011,62.10530,62.83575,63.55121,64.25146,64.93635,65.60574,66.25953,66.89765,67.52008,68.12681,68.71786,69.29331,69.85321,70.39769,70.92688,71.44091,71.93997,72.42424,72.89392,73.34924,73.79043,74.21773,74.63140,75.03171,75.41892,75.79331,76.15518,76.50481,76.84249,77.16852,77.48320,77.78682,78.07967,78.36207,78.63429,78.89664,79.14940,79.39286,79.62731,79.85302,80.07028,80.27934,80.48048,80.67395,80.86001,81.03892,81.21091,81.37622,81.53508,81.68773,81.83438,81.97525,82.11054,82.24045,82.36520,82.48495,82.59991,82.71024,82.81613,82.91774
BOMV_B26, 0.84968,0.88785,0.92772,0.96936,1.01285,1.05826,1.10569,1.15522,1.20694,1.26094,1.31733,1.37620,1.43765,1.50181,1.56879,1.63869,1.71166,1.78781,1.86728,1.95021,2.03674,2.12702,2.22121,2.31947,2.42195,2.52884,2.64031,2.75655,2.87774,3.00409,3.13579,3.27306,3.41612,3.56518,3.72048,3.88226,4.05075,4.22622,4.40891,4.59911,4.79706,5.00306,5.21740,5.44035,5.67223,5.91333,6.16397,6.42446,6.69512,6.97628,7.26826,7.57141,7.88605,8.21253,8.55120,8.90238,9.26642,9.64367,10.03447,10.43915,10.85805,11.29149,11.73980,12.20329,12.68228,13.17704,13.68787,14.21503,14.75877,15.31934,15.89694,16.49177,17.10401,17.73379,18.38123,19.04644,19.72946,20.43032,21.14902,21.88551,22.63971,23.41150,24.20071,25.00714,25.83054,26.67061,27.52702,28.39938,29.28726,30.19018,31.10762,32.03900,32.98371,33.94108,34.91043,35.89099,36.88199,37.88260,38.89197,39.90921,40.93339,41.96357,42.99879,44.03806,45.08037,46.12470,47.17004,48.21536,49.25962,50.30181,51.34092,52.37593,53.40586,54.42974,55.44664,56.45563,57.45582,58.44635,59.42642,60.39523,61.35204,62.29616,63.22691,64.14369,65.04593,65.93311,66.80475,67.66042,68.49974,69.32236,70.12801,70.91642,71.68741,72.44080,73.17648,73.89436,74.59441,75.27661,75.94100,76.58764,77.21661,77.82804,78.42208,78.99890,79.55869,80.10167,80.62808,81.13816,81.63220,82.11046,82.57325,83.02088,83.45365,83.87188,84.27592,84.66609,85.04273,85.40618,85.75678,86.09487,86.42080,86.73491,87.03754,87.32902,87.60969,87.87988,88.13991,88.39010,88.63078,88.86224,89.08479,89.29874,89.50436,89.70196,89.89180,90.07416,90.24930,90.41748,90.57896,90.73397,90.88275,91.02553,91.16255,91.29400,91.42011,91.54107,91.65708,91.76834,91.87502,91.97731,92.07537,92.16938,92.25949,92.34585,92.42862,92.50793,92.58394,92.65676,92.72653,92.79337
BOMV_B27, 0.08605,0.09068,0.09555,0.10069,0.10610,0.11181,0.11782,0.12415,0.13082,0.13785,0.14526,0.15307,0.16129,0.16996,0.17909,0.18871,0.19885,0.20953,0.22078,0.23263,0.24512,0.25828,0.27214,0.28675,0.30213,0.31834,0.33542,0.35341,0.37236,0.39232,0.41334,0.43549,0.45882,0.48340,0.50928,0.53654,0.56525,0.59550,0.62734,0.66088,0.69620,0.73340,0.77256,0.81380,0.85722,0.90294,0.95107,1.00174,1.05509,1.11124,1.17034,1.23255,1.29802,1.36692,1.43943,1.51572,1.59599,1.68043,1.76927,1.86271,1.96099,2.06434,2.17302,2.28728,2.40741,2.53368,2.66639,2.80585,2.95239,3.10633,3.26803,3.43784,3.61615,3.80334,3.99982,4.20600,4.42231,4.64921,4.88715,5.13662,5.39809,5.67207,5.95907,6.25964,6.57429,6.90360,7.24811,7.60841,7.98506,8.37867,8.78981,9.21910,9.66711,10.13446,10.62173,11.12952,11.65840,12.20894,12.78171,13.37723,13.99603,14.63859,15.30538,15.99682,16.71330,17.45518,18.22275,19.01626,19.83589,20.68179,21.55402,22.45257,23.37735,24.32822,25.30492,26.30714,27.33444,28.38632,29.46218,30.56132,31.68294,32.82615,33.98998,35.17333,36.37504,37.59385,38.82842,40.07734,41.33910,42.61215,43.89487,45.18559,46.48260,47.78414,49.08846,50.39375,51.69823,53.00012,54.29763,55.58902,56.87257,58.14660,59.40950,60.65969,61.89568,63.11605,64.31943,65.50457,66.67029,67.81549,68.93920,70.04050,71.11859,72.17277,73.20242,74.20702,75.18615,76.13947,77.06673,77.96777,78.84249,79.69087,80.51299,81.30896,82.07897,82.82327,83.54214,84.23594,84.90504,85.54987,86.17089,86.76860,87.34349,87.89611,88.42702,88.93678,89.42596,89.89517,90.34499,90.77602,91.18885,91.58409,91.96232,92.32414,92.67012,93.00084,93.31686,93.61873,93.90700,94.18219,94.44482,94.69540,94.93441,95.16233,95.37963,95.58675,95.78413,95.97218,96.15131,96.32191
BOMV_B28, 0.15738,0.16593,0.17495,0.18446,0.19448,0.20505,0.21619,0.22793,0.24031,0.25336,0.26712,0.28162,0.29690,0.31301,0.32999,0.34789,0.36676,0.38665,0.40760,0.42969,0.45297,0.47751,0.50336,0.53061,0.55932,0.58957,0.62145,0.65504,0.69043,0.72772,0.76700,0.80839,0.85198,0.89791,0.94627,0.99722,1.05087,1.10738,1.16688,1.22953,1.29550,1.36495,1.43806,1.51501,1.59601,1.68126,1.77096,1.86534,1.96464,2.06910,2.17897,2.29452,2.41602,2.54376,2.67804,2.81917,2.96748,3.12331,3.28699,3.45891,3.63942,3.82893,4.02783,4.23653,4.45547,4.68509,4.92584,5.17818,5.44260,5.71957,6.00961,6.31321,6.63090,6.96321,7.31065,7.67378,8.05313,8.44924,8.86265,9.29390,9.74354,10.21207,10.70003,11.20791,11.73620,12.28537,12.85587,13.44810,14.06246,14.69930,15.35893,16.04162,16.74758,17.47699,18.22995,19.00652,19.80668,20.63035,21.47736,22.34748,23.24040,24.15573,25.09298,26.05158,27.03088,28.03013,29.04851,30.08510,31.13890,32.20881,33.29368,34.39227,35.50326,36.62528,37.75689,38.89661,40.04291,41.19423,42.34895,43.50549,44.66220,45.81746,46.96967,48.11721,49.25852,50.39205,51.51631,52.62986,53.73129,54.81930,55.89262,56.95007,57.99054,59.01302,60.01658,61.00035,61.96357,62.90558,63.82579,64.72370,65.59888,66.45102,67.27985,68.08520,68.86698,69.62515,70.35975,71.07088,71.75868,72.42338,73.06522,73.68452,74.28160,74.85686,75.41070,75.94356,76.45591,76.94822,77.42100,77.87475,78.31002,78.72732,79.12720,79.51020,79.87686,80.22772,80.56332,80.88419,81.19086,81.48385,81.76366,82.03081,82.28577,82.52904,82.76107,82.98233,83.19326,83.39429,83.58583,83.76830,83.94208,84.10755,84.26508,84.41502,84.55771,84.69347,84.82263,84.94548,85.06232,85.17342,85.27904,85.37946,85.47491,85.56563,85.65184,85.73375,85.81158,85.88553,85.95577,86.02249
BOMV_B29, 0.14561,0.15327,0.16133,0.16982,0.17876,0.18816,0.19806,0.20848,0.21945,0.23099,0.24313,0.25592,0.26937,0.28353,0.29843,0.31411,0.33062,0.34799,0.36626,0.38550,0.40574,0.42704,0.44945,0.47303,0.49785,0.52396,0.55143,0.58033,0.61075,0.64274,0.67640,0.71181,0.74907,0.78825,0.82948,0.87284,0.91844,0.96641,1.01686,1.06992,1.12571,1.18438,1.24608,1.31094,1.37915,1.45084,1.52622,1.60545,1.68872,1.77625,1.86823,1.96488,2.06644,2.17313,2.28521,2.40295,2.52660,2.65645,2.79280,2.93595,3.08621,3.24393,3.40945,3.58311,3.76530,3.95640,4.15681,4.36694,4.58722,4.81808,5.05999,5.31342,5.57884,5.85675,6.14767,6.45211,6.77062,7.10374,7.45203,7.81606,8.19640,8.59365,9.00839,9.44122,9.89275,10.36357,10.85430,11.36552,11.89784,12.45184,13.02810,13.62718,14.24962,14.89595,15.56666,16.26224,16.98312,17.72970,18.50234,19.30136,20.12703,20.97955,21.85909,22.76573,23.69948,24.66030,25.64807,26.66256,27.70349,28.77049,29.86308,30.98070,32.12269,33.28832,34.47673,35.68699,36.91807,38.16884,39.43809,40.72453,42.02677,43.34337,44.67279,46.01346,47.36371,48.72187,50.08618,51.45489,52.82620,54.19831,55.56941,56.93769,58.30137,59.65869,61.00790,62.34733,63.67533,64.99032,66.29078,67.57527,68.84242,70.09094,71.31963,72.52738,73.71316,74.87605,76.01522,77.12993,78.21954,79.28350,80.32135,81.33272,82.31733,83.27498,84.20555,85.10900,85.98536,86.83472,87.65725,88.45316,89.22272,89.96626,90.68415,91.37678,92.04461,92.68811,93.30778,93.90415,94.47776,95.02919,95.55900,96.06779,96.55614,97.02467,97.47397,97.90465,98.31731,98.71254,99.09093,99.45308,99.79956,100.13094,100.44777,100.75060,101.03996,101.31638,101.58037,101.83241,102.07300,102.30260,102.52166,102.73063,102.92992,103.11996,103.30113,103.47382,103.63840,103.79522,103.94464,104.08697
BOMV_B3, 0.01673,0.01775,0.01883,0.01997,0.02119,0.02248,0.02384,0.02529,0.02683,0.02846,0.03020,0.03203,0.03398,0.03605,0.03824,0.04057,0.04303,0.04565,0.04843,0.05137,0.05450,0.05781,0.06133,0.06505,0.06901,0.07321,0.07766,0.08238,0.08739,0.09270,0.09833,0.10431,0.11065,0.11737,0.12450,0.13206,0.14009,0.14859,0.15762,0.16719,0.17734,0.18811,0.19953,0.21164,0.22448,0.23810,0.25254,0.26785,0.28410,0.30132,0.31958,0.33894,0.35947,0.38124,0.40432,0.42879,0.45474,0.48224,0.51139,0.54230,0.57506,0.60978,0.64658,0.68558,0.72691,0.77071,0.81712,0.86630,0.91840,0.97359,1.03205,1.09398,1.15956,1.22901,1.30256,1.38042,1.46285,1.55010,1.64245,1.74017,1.84357,1.95295,2.06864,2.19100,2.32036,2.45712,2.60166,2.75439,2.91575,3.08616,3.26611,3.45606,3.65651,3.86800,4.09104,4.32619,4.57401,4.83511,5.11007,5.39951,5.70407,6.02437,6.36108,6.71485,7.08635,7.47625,7.88522,8.31391,8.76300,9.23313,9.72495,10.23905,10.77605,11.33649,11.92091,12.52979,13.16358,13.82265,14.50734,15.21789,15.95450,16.71727,17.50621,18.32125,19.16221,20.02881,20.92066,21.83726,22.77798,23.74209,24.72873,25.73691,26.76554,27.81339,28.87912,29.96130,31.05838,32.16872,33.29059,34.42219,35.56164,36.70701,37.85636,39.00767,40.15895,41.30820,42.45341,43.59262,44.72392,45.84543,46.95535,48.05196,49.13362,50.19878,51.24600,52.27396,53.28144,54.26734,55.23068,56.17061,57.08639,57.97740,58.84315,59.68324,60.49741,61.28547,62.04736,62.78310,63.49278,64.17661,64.83483,65.46777,66.07583,66.65944,67.21909,67.75531,68.26865,68.75973,69.22915,69.67754,70.10557,70.51388,70.90315,71.27405,71.62724,71.96339,72.28316,72.58719,72.87614,73.15063,73.41127,73.65866,73.89340,74.11604,74.32715,74.52724,74.71685,74.89647,75.06657,75.22763
BOMV_B30, 0.02349,0.02488,0.02635,0.02790,0.02955,0.03130,0.03314,0.03510,0.03718,0.03937,0.04170,0.04416,0.04676,0.04953,0.05245,0.05555,0.05883,0.06230,0.06598,0.06987,0.07400,0.07836,0.08299,0.08789,0.09308,0.09857,0.10439,0.11055,0.11707,0.12398,0.13129,0.13904,0.14724,0.15593,0.16513,0.17487,0.18518,0.19610,0.20766,0.21991,0.23287,0.24660,0.26113,0.27652,0.29282,0.31007,0.32833,0.34767,0.36814,0.38982,0.41276,0.43706,0.46277,0.48999,0.51881,0.54932,0.58160,0.61578,0.65196,0.69024,0.73076,0.77365,0.81903,0.86706,0.91788,0.97165,1.02855,1.08874,1.15243,1.21980,1.29107,1.36646,1.44619,1.53051,1.61968,1.71397,1.81367,1.91906,2.03048,2.14825,2.27271,2.40423,2.54320,2.69002,2.84510,3.00890,3.18186,3.36448,3.55725,3.76071,3.97540,4.20190,4.44081,4.69274,4.95834,5.23828,5.53326,5.84399,6.17122,6.51571,6.87826,7.25967,7.66078,8.08244,8.52553,8.99093,9.47954,9.99229,10.53009,11.09388,11.68459,12.30315,12.95048,13.62751,14.33512,15.07420,15.84559,16.65009,17.48849,18.36150,19.26977,20.21390,21.19442,22.21175,23.26624,24.35813,25.48755,26.65452,27.85892,29.10051,30.37888,31.69352,33.04371,34.42862,35.84723,37.29838,38.78071,40.29273,41.83277,43.39903,44.98953,46.60215,48.23467,49.88471,51.54981,53.22738,54.91478,56.60930,58.30818,60.00863,61.70786,63.40307,65.09149,66.77042,68.43718,70.08921,71.72401,73.33921,74.93255,76.50189,78.04526,79.56082,81.04689,82.50194,83.92462,85.31373,86.66824,87.98729,89.27016,90.51629,91.72528,92.89686,94.03090,95.12740,96.18648,97.20836,98.19338,99.14196,100.05462,100.93192,101.77454,102.58317,103.35859,104.10159,104.81303,105.49377,106.14471,106.76676,107.36084,107.92789,108.46884,108.98461,109.47614,109.94435,110.39013,110.81438,111.21797,111.60176,111.96658,112.31325
BOMV_B31, 0.21270,0.22264,0.23304,0.24393,0.25532,0.26724,0.27972,0.29278,0.30645,0.32076,0.33573,0.35140,0.36780,0.38496,0.40291,0.42171,0.44137,0.46195,0.48349,0.50602,0.52960,0.55428,0.58009,0.60711,0.63537,0.66495,0.69589,0.72826,0.76213,0.79757,0.83464,0.87342,0.91399,0.95643,1.00082,1.04725,1.09582,1.14662,1.19975,1.25532,1.31343,1.37420,1.43774,1.50419,1.57367,1.64631,1.72226,1.80165,1.88465,1.97141,2.06209,2.15686,2.25591,2.35941,2.46757,2.58057,2.69862,2.82195,2.95077,3.08531,3.22582,3.37254,3.52573,3.68566,3.85260,4.02684,4.20868,4.39841,4.59635,4.80283,5.01817,5.24273,5.47686,5.72092,5.97528,6.24033,6.51646,6.80407,7.10358,7.41541,7.73997,8.07772,8.42909,8.79453,9.17451,9.56948,9.97992,10.40629,10.84906,11.30872,11.78573,12.28058,12.79373,13.32565,13.87681,14.44765,15.03862,15.65016,16.28267,16.93658,17.61225,18.31005,19.03032,19.77338,20.53951,21.32895,22.14193,22.97863,23.83918,24.72368,25.63219,26.56469,27.52115,28.50146,29.50545,30.53292,31.58357,32.65706,33.75299,34.87090,36.01023,37.17039,38.35070,39.55044,40.76880,42.00491,43.25783,44.52659,45.81013,47.10735,48.41708,49.73812,51.06921,52.40908,53.75638,55.10976,56.46783,57.82920,59.19245,60.55615,61.91888,63.27922,64.63574,65.98707,67.33181,68.66863,69.99621,71.31328,72.61858,73.91095,75.18922,76.45233,77.69924,78.92899,80.14066,81.33341,82.50646,83.65911,84.79070,85.90065,86.98846,88.05367,89.09591,90.11485,91.11023,92.08187,93.02961,93.95337,94.85313,95.72890,96.58074,97.40878,98.21316,98.99408,99.75177,100.48649,101.19854,101.88824,102.55593,103.20200,103.82682,104.43082,105.01440,105.57802,106.12211,106.64714,107.15357,107.64186,108.11250,108.56595,109.00269,109.42320,109.82794,110.21740,110.59202,110.95229,111.29864,111.63153,111.95141,112.25869
